QueryId,QueryCtonten,Title,Tag,Link,Category,Author,Image
5,artificial intelligence,Aristotle and Dante Discover the Secrets of the Universe,"book multiple time, lgbtqia+ character, middling character driven-story, surface level character, compelling character, main character, ya character, supporting character, character dynamic, cute book,",https://www.amazon.com/Aristotle-Dante-Discover-Secrets-Universe/dp/1442408936/ref=sr_1_21?qid=1639358384&s=books&sr=1-21,LGBTQ+ Books,"Benjamin Alire Sáenz, ",https://m.media-amazon.com/images/I/81w9ZlovACL._AC_UY218_.jpg
5,artificial intelligence,Aristotle and Dante Discover the Secrets of the Universe,"book multiple time, lgbtqia+ character, middling character driven-story, surface level character, compelling character, main character, ya character, supporting character, character dynamic, cute book,",https://www.amazon.com/Aristotle-Dante-Discover-Secrets-Universe/dp/1442408936/ref=sr_1_13?qid=1636075415&s=books&sr=1-13,LGBTQ+ Books,"Benjamin Alire Sáenz, ",https://m.media-amazon.com/images/I/81w9ZlovACL._AC_UY218_.jpg
5,artificial intelligence,"Peak Mind: Find Your Focus, Own Your Attention, Invest 12 Minutes a Day","full coherent program, time, florida highway, guy driving, total disappointment, book, expecting, online, exercise, fluff,",https://www.amazon.com/Peak-Mind-Attention-Invest-Minutes/dp/B08V5KFRM5/ref=sr_1_12?qid=1636075088&s=books&sr=1-12,Business & Money,"Amishi P. Jha, ",https://m.media-amazon.com/images/I/716nrtK5LPL._AC_UY218_.jpg
5,artificial intelligence,"Peak Mind: Find Your Focus, Own Your Attention, Invest 12 Minutes a Day","full coherent program, time, florida highway, guy driving, total disappointment, book, expecting, online, exercise, fluff,",https://www.amazon.com/Peak-Mind-Attention-Invest-Minutes/dp/B08V5KFRM5/ref=sr_1_13?qid=1636074194&s=books&sr=1-13,Science & Math,"Amishi P. Jha, ",https://m.media-amazon.com/images/I/716nrtK5LPL._AC_UY218_.jpg
5,artificial intelligence,The Cold Start Problem: How to Start and Scale Network Effects,"atomic network, tangible example, great accolade, book, year, starting, hope, insight, term, entrepreneur,",https://www.amazon.com/Cold-Start-Problem-Andrew-Chen/dp/0062969749/ref=sr_1_18?qid=1639358116&s=books&sr=1-18,Business & Money,"Andrew Chen, ",https://m.media-amazon.com/images/I/81Ama8RVF9L._AC_UY218_.jpg
6,success story,Twelve and a Half: Leveraging the Emotional Ingredients Necessary for Business Success,"book ive, action moment, action ha, complete letdown, high school, social medium, core message, social experiment, email address, ad campaign,",https://www.amazon.com/Twelve-Half-Leveraging-Emotional-Necessary/dp/B08PHBJ4MM/ref=sr_1_24?qid=1639356662&s=books&sr=1-24,Computers & Technology,"Gary Vaynerchuk, ",https://m.media-amazon.com/images/I/81+ME70CgfL._AC_UY218_.jpg
6,success story,Play Nice But Win: A CEO's Journey from Founder to Leader,"hour, self-congratulatory bragging, technical process, company private, people running, audible credit, tragic waste, fact, second, seeking,",https://www.amazon.com/Play-Nice-But-Win-Journey/dp/0593087747/ref=sr_1_14?qid=1636073710&qsid=130-2120969-7777240&s=books&sr=1-14&sres=0984782850%2C1591846447%2C0545231515%2C1119473861%2C1449373321%2C1441303251%2C197472591X%2C1593279280%2C1683833988%2C1260454037%2C1542023343%2C1647225116%2C0578973839%2C0593087747%2C1119790026%2C059323829X,Computers & Technology,"Michael Dell, ",https://m.media-amazon.com/images/I/81ZK6dMZ5WS._AC_UY218_.jpg
6,success story,"You are an Amazing Girl: A Collection of Inspiring Stories about Courage, Friendship, Inner Strength and Self-Confidence","young girl confidence, cover wa bent, well-rounded story, book, publishing house, misogynistic idea, emotional intelligence, amazon, power, foreigner,",https://www.amazon.com/You-are-Amazing-Girl-Self-Confidence/dp/B09LB1QFP6/ref=sr_1_22?qid=1639357431&s=books&sr=1-22,Religion & Spirituality,"Special Art Stories, Nadia Ross, ",https://m.media-amazon.com/images/I/716+LlpqjoL._AC_UY218_.jpg
6,success story,"Mom, I Want to Hear Your Story: A Mother’s Guided Journal To Share Her Life & Her Love (Hear Your Story Books)","good book, good question, baby book, alright book, good gift, bad high school experience, bad memory, good intention, high quality item, good product,",https://www.amazon.com/Mom-Want-Hear-Your-Story/dp/1081439793/ref=sr_1_29?qid=1639355894&s=books&sr=1-29,Parenting & Relationships,"Jeffrey Mason, ",https://m.media-amazon.com/images/I/71dtXoAho2L._AC_UY218_.jpg
6,success story,Dare to Lead: Brave Work. Tough Conversations. Whole Hearts.,"useless leadership book, business book, book self-congratulatory, previous book, book club, great leadership, good idea, personal story, leadership context, leadership concept,",https://www.amazon.com/Dare-Lead-Brave-Conversations-Hearts/dp/0399592520/ref=sr_1_22?qid=1639357216&s=books&sr=1-22,"Health, Fitness & Dieting","Brené Brown, ",https://m.media-amazon.com/images/I/71Yz0igLjoL._AC_UY218_.jpg
6,success story,Dare to Lead: Brave Work. Tough Conversations. Whole Hearts.,"useless leadership book, business book, book self-congratulatory, previous book, book club, great leadership, personal story, good idea, ruling class construct, leadership context,",https://www.amazon.com/Dare-Lead-Brave-Conversations-Hearts/dp/0399592520/ref=sr_1_11?qid=1636075088&s=books&sr=1-11,Business & Money,"Brené Brown, ",https://m.media-amazon.com/images/I/71aXJNlUbjL._AC_UY218_.jpg
6,success story,Leadership and Self-Deception: Getting Out of the Box,"problem book solves, strange book, great book, product good concept, loser middle manager, horrible-unrealistic-fake story, proper fiction author, core concept, struggling manager, multiple chapter,",https://www.amazon.com/Leadership-Self-Deception-Getting-Out-Box/dp/1523097809/ref=sr_1_27?qid=1639358583&s=books&sr=1-27,Law,"The Arbinger Institute, ",https://m.media-amazon.com/images/I/81i0EKoj89L._AC_UY218_.jpg
6,success story,Princess Naomi Helps a Unicorn: A Dance-It-Out Creative Movement Story for Young Movers (Dance-It-Out! Creative Movement Stories for Young Movers),"contest winner, goodreads, week, item, book, kindle, grand-daughters, tiny, great, grand daughter,",https://www.amazon.com/Princess-Naomi-Helps-Unicorn-Dance/dp/173658992X/ref=sr_1_17?qid=1639357216&s=books&sr=1-17,"Health, Fitness & Dieting","Once Upon a Dance, ",https://m.media-amazon.com/images/I/61aAto9fl6L._AC_UY218_.jpg
6,success story,The Book of Hope: A Survival Guide for Trying Times (Global Icons Series),"book jane, jane goodall, previous book co-authored, hopeful book, mr. abrams, jane answering, everytime ms. goodall, mr. abram, indomitable human spirit, amazing human intellect,",https://www.amazon.com/Book-Hope-Survival-Trying-Global/dp/1250784093/ref=sr_1_5?qid=1636074427&qsid=134-7630899-3105159&s=books&sr=1-5&sres=006288834X%2C1878424319%2C0063080281%2C1684512719%2C1250784093%2C080241270X%2C078522419X%2C0736985204%2C0593299213%2C1400215587%2C1984801252%2C0593239199%2C1945796065%2C0062894471%2C1585429139%2C0063046644,Religion & Spirituality,"Douglas Abrams, Jane Goodall, ",https://m.media-amazon.com/images/I/810lYWL3EpS._AC_UY218_.jpg
6,success story,The Book of Hope: A Survival Guide for Trying Times (Global Icons Series),"book jane, jane goodall, previous book co-authored, hopeful book, mr. abrams, jane answering, everytime ms. goodall, mr. abram, indomitable human spirit, amazing human intellect,",https://www.amazon.com/Book-Hope-Survival-Trying-Global/dp/1250784093/ref=sr_1_11?qid=1636074915&qsid=130-6531144-8006423&s=books&sr=1-11&sres=0735211299%2C125083239X%2C1982195444%2C0062976583%2C1878424319%2C0140280197%2C0593329910%2C0063080281%2C1949759229%2C1401962122%2C1250784093%2C0062457713%2C1501194801%2C080241270X%2C1984877925%2C1250223180,Self-Help,"Douglas Abrams, Jane Goodall, ",https://m.media-amazon.com/images/I/810lYWL3EpS._AC_UY218_.jpg
7,math textbook,"Princeton Review SAT Premium Prep, 2022: 9 Practice Tests + Review & Techniques + Online Tools (2021) (College Test Preparation)","premium prep book, good format, nice downloadable pdfs, broken ha, basic thing, test, edition, extra, bummer, order,",https://www.amazon.com/Princeton-Review-Premium-Prep-2022/dp/0525570446/ref=sr_1_14?qid=1636074368&qsid=134-2432980-7313567&s=books&sr=1-14&sres=1641526270%2C0545231493%2C1338233580%2C1119787343%2C0323358411%2C1951287134%2C1686456964%2C9388369882%2CB08XLLF3PG%2C031075013X%2C1457312190%2C0671631985%2C0310708257%2C0525570446%2C1506266258%2C0545231515,Education & Teaching,"The Princeton Review, ",https://m.media-amazon.com/images/I/A1pQvBWsWOL._AC_UY218_.jpg
7,math textbook,"Python Crash Course, 2nd Edition: A Hands-On, Project-Based Introduction to Programming","good book, book ...., book ha, book content, useless book, book turn, book verbatim, entire book, chapter going, single chapter,",https://www.amazon.com/Python-Crash-Course-2nd-Edition/dp/1593279280/ref=sr_1_8?qid=1636073710&qsid=130-2120969-7777240&s=books&sr=1-8&sres=0984782850%2C1591846447%2C0545231515%2C1119473861%2C1449373321%2C1441303251%2C197472591X%2C1593279280%2C1683833988%2C1260454037%2C1542023343%2C1647225116%2C0578973839%2C0593087747%2C1119790026%2C059323829X,Computers & Technology,"Eric Matthes, ",https://m.media-amazon.com/images/I/71sL0Qpd+YL._AC_UY218_.jpg
7,math textbook,Tasha's Cauldron of Everything (D&D Rules Expansion) (Dungeons & Dragons),"great book, hard cover book, bad book, wotc book, war book, multiple book, magical martial class, magical item, simplified class option, magic item,",https://www.amazon.com/Cauldron-Everything-Expansion-Dungeons-Dragons/dp/0786967021/ref=sr_1_11?qid=1636075203&qsid=136-8344726-0084920&s=books&sr=1-11&sres=0441013597%2C0786967293%2C1101885688%2CB07WDM3D5T%2C0525559477%2C0786965606%2C0062315005%2C1451673310%2C0593135202%2C0786966629%2C0786967021%2C0451524934%2C0061992887%2C0593098242%2C0765387565%2C0786965622,Science Fiction & Fantasy,"Wizards RPG Team, ",https://m.media-amazon.com/images/I/81yi-m3C8UL._AC_UY218_.jpg
7,math textbook,"Python Crash Course, 2nd Edition: A Hands-On, Project-Based Introduction to Programming","good book, great quality book, book ...., book content, book ha, useless book, book turn, book verbatim, entire book, basic previous programming experience,",https://www.amazon.com/Python-Crash-Course-2nd-Edition/dp/1593279280/ref=sr_1_25?qid=1639356662&s=books&sr=1-25,Computers & Technology,"Eric Matthes, ",https://m.media-amazon.com/images/I/71NUZ+rHN2L._AC_UY218_.jpg
7,math textbook,Xanathar's Guide to Everything (Dungeons & Dragons),"dungeon master book, additional book, optional rule book, core book, dnd book, supplemental book, single book, softcover book, young and/or poorer player, extra class specialization,",https://www.amazon.com/Xanathars-Guide-Everything-Wizards-Team/dp/0786966114/ref=sr_1_20?qid=1639358205&s=books&sr=1-20,Science Fiction & Fantasy,"Wizards RPG Team, ",https://m.media-amazon.com/images/I/81objtUow1L._AC_UY218_.jpg
7,math textbook,"Wheel of Time Premium Boxed Set II: Books 4-6 (The Shadow Rising, The Fires of Heaven, Lord of Chaos)","physical book quality, low quality book, paperback book, physical book, book printing drop, great book, big book, original book, thick book, book recommendation,",https://www.amazon.com/Wheel-Time-Premium-Boxed-Set/dp/1250256216/ref=sr_1_22?qid=1639358205&s=books&sr=1-22,Science Fiction & Fantasy,"Robert Jordan, ",https://m.media-amazon.com/images/I/71BNTQavZmL._AC_UY218_.jpg
7,math textbook,Strixhaven: Curriculum of Chaos (D&D/MTG Adventure Book) (Dungeons & Dragons),"school book, good book, source book material, entire book, cross-brand book, physical book, school setting, magic item, college setting, race life span,",https://www.amazon.com/Strixhaven-Curriculum-Adventure-Dungeons-Dragons/dp/0786967447/ref=sr_1_24?qid=1639355610&s=books&sr=1-24,Literature & Fiction,"Wizards RPG Team, ",https://m.media-amazon.com/images/I/91HQFCH+gxL._AC_UY218_.jpg
7,math textbook,"CompTIA A+ Certification All-in-One Exam Guide, Tenth Edition (Exams 220-1001 & 220-1002)","book claim hardware abstraction layer, meyers book, huge book, myers book, book fall short, history book, good book, book collection, book throw, sybex book,",https://www.amazon.com/CompTIA-Certification-Guide-220-1001-220-1002/dp/1260454037/ref=sr_1_10?qid=1636073710&qsid=130-2120969-7777240&s=books&sr=1-10&sres=0984782850%2C1591846447%2C0545231515%2C1119473861%2C1449373321%2C1441303251%2C197472591X%2C1593279280%2C1683833988%2C1260454037%2C1542023343%2C1647225116%2C0578973839%2C0593087747%2C1119790026%2C059323829X,Computers & Technology,"Mike Meyers, ",https://m.media-amazon.com/images/I/81IXPJgE8wL._AC_UY218_.jpg
7,math textbook,"Rationality: What It Is, Why It Seems Scarce, Why It Matters","book length covering elementary concept, good book, entire book imho, great book, pinkers book sound promising, late book, popular book, irrational belief raise courteous productive people, enjoy pinker, pinker mention,",https://www.amazon.com/Rationality-What-Seems-Scarce-Matters/dp/0525561994/ref=sr_1_11?qid=1636075001&s=books&sr=1-11,Medical Books,"Steven Pinker, ",https://m.media-amazon.com/images/I/81juci99sOL._AC_UY218_.jpg
7,math textbook,Player's Handbook (Dungeons & Dragons),"book sit untouched, original book, dnd book, core book, edition ruleset, vintage edition, previous edition, weak edition, dragon role-playing game, tabletop role-playing game,",https://www.amazon.com/Players-Handbook-Dungeons-Dragons-Wizards/dp/0786965606/ref=sr_1_6?qid=1636075203&qsid=136-8344726-0084920&s=books&sr=1-6&sres=0441013597%2C0786967293%2C1101885688%2CB07WDM3D5T%2C0525559477%2C0786965606%2C0062315005%2C1451673310%2C0593135202%2C0786966629%2C0786967021%2C0451524934%2C0061992887%2C0593098242%2C0765387565%2C0786965622,Science Fiction & Fantasy,"Wizards RPG Team, ",https://m.media-amazon.com/images/I/81pViXqeVLL._AC_UY218_.jpg
8,geographic,Rand McNally 2022 Large Scale Road Atlas,"usable large scale atlas, nice large atlas, road atlas, spiral bound book, washington state, rectangular state, huge atlas, book annoying, huge book, regular atlas,",https://www.amazon.com/Rand-McNally-Large-Scale-Atlas/dp/0528023780/ref=sr_1_20?qid=1639357521&s=books&sr=1-20,Reference,"Rand McNally, ",https://m.media-amazon.com/images/I/71e4P30gNVL._AC_UY218_.jpg
8,geographic,"Rand McNally 2022 Road Atlas (United States, Canada, Mexico) (Rand McNally Road Atlas: United States, Canada, Mexico)","unusable going cross country missing northern half, good idea, small, front cover, larger-sized edition, magnifying glass, state, car, atlas, version,",https://www.amazon.com/McNally-United-States-Canada-Mexico/dp/0528023748/ref=sr_1_3?qid=1636073620&s=books&sr=1-3,Travel,"Rand McNally, ",https://m.media-amazon.com/images/I/61jkAxwZ24L._AC_UY218_.jpg
8,geographic,History of the World Map by Map,"map book, big book, mercator map, ancient map, state capitalist economy, state capitalist country, soviet union, bronze age culture, scientific evidence, good picture,",https://www.amazon.com/History-World-Map-DK/dp/1465475850/ref=sr_1_10?qid=1636073620&s=books&sr=1-10,Travel,"DK, ",https://m.media-amazon.com/images/I/819JDQmIb8L._AC_UY218_.jpg
8,geographic,"100 Drives, 5,000 Ideas: Where to Go, When to Go, What to Do, What to See","road trip book, beautiful picture book, national geographic book, pretty book, nat geo book, good theme idea, pretty picture, planning trip, trip planning, drive,",https://www.amazon.com/100-Drives-000-Ideas-Where/dp/1426220901/ref=sr_1_28?qid=1639356496&s=books&sr=1-28,Travel,"Joe Yogerst, ",https://m.media-amazon.com/images/I/91Zsi6A84nL._AC_UY218_.jpg
8,geographic,Destinations of a Lifetime: 225 of the World's Most Amazing Places,"book ha lot, national geographic book, book jacket, thick book, retirement gift, place, recommended destination, nice picture, space age material, continental united state,",https://www.amazon.com/Destinations-Lifetime-Worlds-Amazing-Places/dp/1426215649/ref=sr_1_8?qid=1636073620&s=books&sr=1-8,Travel,"National Geographic, ",https://m.media-amazon.com/images/I/71KPzvNL7gL._AC_UY218_.jpg
8,geographic,"National Geographic Road Atlas 2021: Adventure Edition [United States, Canada, Mexico]","missing national park, joshua tree national park, white sand national park, informative road atlas, national park, road atlas, state farm atlas, atlas real estate, ng atlas, great atlas,",https://www.amazon.com/National-Geographic-Road-Atlas-Adventure/dp/0792289897/ref=sr_1_5?qid=1636073620&s=books&sr=1-5,Travel,"National Geographic Maps, ",https://m.media-amazon.com/images/I/71CNhg-q3FL._AC_UY218_.jpg
8,geographic,"National Geographic Road Atlas 2021: Adventure Edition [United States, Canada, Mexico]","missing national park, joshua tree national park, white sand national park, informative road atlas, national park, road atlas, state farm atlas, atlas real estate, ng atlas, great atlas,",https://www.amazon.com/National-Geographic-Road-Atlas-Adventure/dp/0792289897/ref=sr_1_24?qid=1639356249&s=books&sr=1-24,Sports & Outdoors,"National Geographic Maps, ",https://m.media-amazon.com/images/I/71CNhg-q3FL._AC_UY218_.jpg
8,geographic,"National Geographic Road Atlas 2021: Adventure Edition [United States, Canada, Mexico]","missing national park, joshua tree national park, white sand national park, informative road atlas, national park, road atlas, state farm atlas, atlas real estate, ng atlas, great atlas,",https://www.amazon.com/National-Geographic-Road-Atlas-Adventure/dp/0792289897/ref=sr_1_9?qid=1636073414&qsid=140-7377259-4878236&s=books&sr=1-9&sres=163758038X%2C1523502193%2C1982180587%2C0593232445%2C1101984694%2C1631498231%2C0785292012%2C0399590072%2C0792289897%2C0735213615%2C0394519922%2C1440579776%2CB08NS7PGY1%2C0374201234%2C1984859501%2C1982158565,Sports & Outdoors,"National Geographic Maps, ",https://m.media-amazon.com/images/I/71CNhg-q3FL._AC_UY218_.jpg
8,geographic,Rand McNally 2022 Large Scale Road Atlas,"spiral bound book, book annoying, huge book, washington state, nice large atlas, road atlas, good place, good quality, extra large print, bad thing,",https://www.amazon.com/Rand-McNally-Large-Scale-Atlas/dp/0528023780/ref=sr_1_8?qid=1636074563&qsid=147-9014598-6835960&s=books&sr=1-8&sres=0593329910%2C0399226907%2C1615649980%2C1641526270%2C1250784093%2C0385376715%2C1913484106%2C0528023780%2C0786965606%2C0545231493%2C1732557101%2C1338233580%2C0062315005%2C1571988939%2C1982180587%2C1119787343,Reference,"Rand McNally, ",https://m.media-amazon.com/images/I/71e4P30gNVL._AC_UY218_.jpg
8,geographic,Discrimination and Disparities,"cultural legacy, clear example, rigorous intellectual, great point, interesting, judging, year, nazism, germany, claim,",https://www.amazon.com/Discrimination-and-Disparities-audiobook/dp/B078N861YQ/ref=sr_1_26?qid=1639358583&s=books&sr=1-26,Law,"Thomas Sowell, ",https://m.media-amazon.com/images/I/71YJV7aVRQL._AC_UY218_.jpg
9,biography,In the Weeds: Around the World and Behind the Scenes with Anthony Bourdain,"hard cover book, book deal, book expecting, author navel gazing, huge bourdain fan, bourdain tv, bourdains prominent career ha precise pecuniary purpose, antony bourdain, interesting story, tony sound,",https://www.amazon.com/Weeds-Around-Behind-Anthony-Bourdain/dp/0306924099/ref=sr_1_29?qid=1639356496&s=books&sr=1-29,Travel,"Tom Vitale, ",https://m.media-amazon.com/images/I/51VECaHDCLL._AC_UY218_.jpg
9,biography,Going There,"young woman, book sale tank, famous woman, best-selling book, superficial book, woman struggling, not-very-nice woman, charitable cancer work, cbs news, famous men,",https://www.amazon.com/Going-There-Katie-Couric/dp/0316535869/ref=sr_1_5?qid=1636072434&s=books&sr=1-5,Biographies,"Katie Couric, ",https://m.media-amazon.com/images/I/71oL0IZ7VQS._AC_UY218_.jpg
9,biography,Going There,"young woman, book sale tank, famous woman, best-selling book, superficial book, woman struggling, not-very-nice woman, charitable cancer work, cbs news, famous men,",https://www.amazon.com/Going-There-Katie-Couric/dp/0316535869/ref=sr_1_6?qid=1636073234&s=books&sr=1-6,Humor & Entertainment,"Katie Couric, ",https://m.media-amazon.com/images/I/71oL0IZ7VQS._AC_UY218_.jpg
9,biography,E.R. Nurses: True Stories from America's Greatest Unsung Heroes,"terrible book, book depressing, people dying, story, adding military, people thinking, total downer, nursing, medical field, basic human,",https://www.amazon.com/R-Nurses-Stories-Americas-Greatest/dp/0759554269/ref=sr_1_5?qid=1636075001&s=books&sr=1-5,Medical Books,"James Patterson, ",https://m.media-amazon.com/images/I/81wgCB3mUGL._AC_UY218_.jpg
9,biography,"Dopesick: Dealers, Doctors, and the Drug Company that Addicted America","good book, depressing book, book time, book signing, book doe, book club, choppy chapter, opioid addiction tragedy, good compelling journalism, early chapter,",https://www.amazon.com/Dopesick-Dealers-Doctors-Company-Addicted/dp/0316551309/ref=sr_1_5?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-5&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Beth Macy, ",https://m.media-amazon.com/images/I/81f2zzwub+L._AC_UY218_.jpg
9,biography,Going There,"book sale tank, young woman, famous woman, best-selling book, superficial book, woman struggling, not-very-nice woman, morning tv person, hard time, famous men,",https://www.amazon.com/Audible-Going-There/dp/B094RGFVWX/ref=sr_1_30?qid=1639355508&s=books&sr=1-30,Biographies,"Katie Couric, ",https://m.media-amazon.com/images/I/71zcTLgOIbL._AC_UY218_.jpg
9,biography,Aristotle and Dante Dive into the Waters of the World,"slow moving book, good book, book cover, great book, entire book, minor character death mid-way, main character, character problem, trans character, character development,",https://www.amazon.com/Aristotle-Dante-Dive-Waters-World/dp/153449619X/ref=sr_1_27?qid=1639358384&s=books&sr=1-27,LGBTQ+ Books,"Benjamin Alire Sáenz, ",https://m.media-amazon.com/images/I/81CTLCU37gL._AC_UY218_.jpg
9,biography,The Perks of Being a Wallflower,"movie cover book, book quality, judy bloom book, great book, book start, character discus drug, main character, average high school student, central character, nice character,",https://www.amazon.com/Perks-Being-Wallflower-Stephen-Chbosky/dp/1451696191/ref=sr_1_15?qid=1636075415&s=books&sr=1-15,LGBTQ+ Books,"Stephen Chbosky, ",https://m.media-amazon.com/images/I/71LpyfcWWTL._AC_UY218_.jpg
9,biography,My Encyclopedia of Very Important Things: For Little Learners Who Want to Know Everything (My Very Important Encyclopedias),"book, christmas gift, causing torn, growing mind, human history, white, western textbook, australian aborigine, amazon vendor, confusingwith toooo,",https://www.amazon.com/My-Encyclopedia-Very-Important-Things/dp/146544968X/ref=sr_1_30?qid=1639357521&s=books&sr=1-30,Reference,"DK, ",https://m.media-amazon.com/images/I/911AKT1byhL._AC_UY218_.jpg
9,biography,Welcome to Dunder Mifflin: The Ultimate Oral History of The Office,"book, dust jacket, original review, brian baumgartner, lot big, content, seller, damage, people, chance,",https://www.amazon.com/Welcome-Dunder-Mifflin-Ultimate-History/dp/0063082195/ref=sr_1_17?qid=1639355994&s=books&sr=1-17,Humor & Entertainment,"Brian Baumgartner, ",https://m.media-amazon.com/images/I/71U1dFJ8wVL._AC_UY218_.jpg
10,original,Welcome to Dunder Mifflin: The Ultimate Oral History of The Office,"book, dust jacket, original review, brian baumgartner, lot big, content, seller, damage, people, chance,",https://www.amazon.com/Welcome-Dunder-Mifflin-Ultimate-History/dp/0063082195/ref=sr_1_17?qid=1639355994&s=books&sr=1-17,Humor & Entertainment,"Brian Baumgartner, ",https://m.media-amazon.com/images/I/71U1dFJ8wVL._AC_UY218_.jpg
10,original,The Art of War,"stupid book wasting time, original book, local book retailer, book best, partial book, complete book, cliff note version, condensed version, abridged version, full version,",https://www.amazon.com/Art-War-Sun-Tzu/dp/0486832945/ref=sr_1_28?qid=1639356130&s=books&sr=1-28,Engineering & Transportation,"Sun Tzu, ",https://m.media-amazon.com/images/I/71Ow6MUOx2L._AC_UY218_.jpg
10,original,The Art of War,"stupid book wasting time, original book, local book retailer, book best, partial book, complete book, cliff note version, condensed version, abridged version, full version,",https://www.amazon.com/Art-War-Sun-Tzu/dp/0486832945/ref=sr_1_11?qid=1636073317&qsid=139-3550215-9846745&s=books&sr=1-11&sres=1450845800%2C059342039X%2C1284194531%2C1119784174%2C0802738036%2C0976626608%2C0310750628%2C1644250934%2C149267043X%2C1119387507%2C0486832945%2C1455922978%2C1640308431%2C1546012591%2C151865472X%2C1602399840,Engineering & Transportation,"Sun Tzu, ",https://m.media-amazon.com/images/I/71Ow6MUOx2L._AC_UY218_.jpg
10,original,Becoming,"entire book, good book, picture youll notice, hard copy, bad piece, bad taste, great american, working woman, bright light, silly comment,",https://www.amazon.com/Becoming-Michelle-Obama-audiobook/dp/B07B3JQZCL/ref=sr_1_14?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-14&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Michelle Obama, ",https://m.media-amazon.com/images/I/81bFNmhKrTL._AC_UY218_.jpg
10,original,Wreck This Journal (Black) Expanded Edition,"original book, mini book, book store, journal lol, adult daughter, step-daughters 3-year-old son, crazy thing, adult woman, random thing, stupid thing,",https://www.amazon.com/Wreck-This-Journal-Black-Expanded/dp/0399161945/ref=sr_1_18?qid=1639356372&s=books&sr=1-18,"Crafts, Hobbies & Home","Keri Smith, ",https://m.media-amazon.com/images/I/91oU+o+ZFaL._AC_UY218_.jpg
10,original,Wreck This Journal (Black) Expanded Edition,"original book, mini book, book store, journal lol, adult daughter, step-daughters 3-year-old son, crazy thing, adult woman, random thing, stupid thing,",https://www.amazon.com/Wreck-This-Journal-Black-Expanded/dp/0399161945/ref=sr_1_31?qid=1639357921&s=books&sr=1-31,Self-Help,"Keri Smith, ",https://m.media-amazon.com/images/I/91oU+o+ZFaL._AC_UY218_.jpg
10,original,"Rebel Homemaker: Food, Family, Life","recipe today, book, cookbook, growing vegetable, poblano-tomatillo soup, disappointed, pasta, sucking, conversation, photo,",https://www.amazon.com/Rebel-Homemaker-Food-Family-Life/dp/0593184106/ref=sr_1_5?qid=1636073537&qsid=146-0086128-2410872&s=books&sr=1-5&sres=0063002604%2C0692927999%2C1647224098%2C1523515279%2C0593184106%2C1940352649%2C1250181909%2C1465449817%2C1523506148%2C0143131664%2C152486398X%2CB08YHVXNK9%2C1999896963%2C1523512806%2C1984823914%2C0762462876,"Crafts, Hobbies & Home","Drew Barrymore, ",https://m.media-amazon.com/images/I/81yhsRHA3nS._AC_UY218_.jpg
10,original,Harry Potter and the Chamber of Secrets (MinaLima Edition) (Illustrated edition) (2),"minalima edition, secret edition, cheap edition, actual text, design flaw, design choice, perfect chamber, encountering typo, good condition, expecting form,",https://www.amazon.com/Potter-Chamber-Secrets-MinaLima-Illustrated/dp/1338716530/ref=sr_1_26?qid=1639358687&s=books&sr=1-26,Children's Books,"J. K. Rowling, Minalima, ",https://m.media-amazon.com/images/I/71rCcl7ZEKL._AC_UY218_.jpg
10,original,Wacky Waving Inflatable Tube Guy (RP Minis),"tube guy, wack waving, arm-flailing tube man episode, volt battery, good gift, brand battery, tube people, white elephant gift, duracell battery, loud fan,",https://www.amazon.com/Wacky-Waving-Inflatable-Miniature-Editions/dp/0762462876/ref=sr_1_16?qid=1636073537&qsid=146-0086128-2410872&s=books&sr=1-16&sres=0063002604%2C0692927999%2C1647224098%2C1523515279%2C0593184106%2C1940352649%2C1250181909%2C1465449817%2C1523506148%2C0143131664%2C152486398X%2CB08YHVXNK9%2C1999896963%2C1523512806%2C1984823914%2C0762462876,"Crafts, Hobbies & Home","Conor Riordan, ",https://m.media-amazon.com/images/I/81Whldn9x2L._AC_UY218_.jpg
10,original,The Very Hungry Caterpillar,"small book, complete book, perfect book, legit book, investing low quality chinese ink, bad quality copy, monochrome dirty brown-orange shape, dissatisfied great story, small whitish circle sitting, great story,",https://www.amazon.com/Very-Hungry-Caterpillar-Eric-Carle/dp/0399226907/ref=sr_1_9?qid=1636075705&s=books&sr=1-9,Children's Books,"Eric Carle, ",https://m.media-amazon.com/images/I/71KilybDOoL._AC_UY218_.jpg
11,romantic,Beach Read,"romance book, book surprise, entire book, fun beach house setting, father beach house help, feel-good summer romance, romance thread, five-star upmarket romance, out-and-out romance pretending, upmarket romance,",https://www.amazon.com/Beach-Read-Emily-Henry/dp/1984806734/ref=sr_1_32?qid=1639358491&s=books&sr=1-32,Romance,"Emily Henry, ",https://m.media-amazon.com/images/I/81JjBCLBHYL._AC_UY218_.jpg
